,type,id,advertiser_type,advertiser_id,advertiser_name,displayPrice,propertyFeatures,propertyType,bathrooms,bedrooms,carspaces,unitNumber,streetNumber,street,area,region,suburb,postcode,latitude,longitude
705,PropertyListing,2015659916,Agency,30898,Upside - NSW & ACT,"$440,000","['BuiltInWardrobes', 'Floorboards', 'NorthFacing', 'Heating', 'Dishwasher', 'Shed', 'SolarPanels', 'GardenCourtyard']",Villa,1.0,2.0,1,9,55,Burkitt Street,Belconnen,Canberra,PAGE,2614,-35.2367439,149.055008
706,PropertyListing,2015628417,Agency,30898,Upside - NSW & ACT,"$435,000","['BuiltInWardrobes', 'Heating', 'Shed', 'GardenCourtyard']",Townhouse,1.0,2.0,1,31,55,Burkitt Street,Belconnen,Canberra,PAGE,2614,-35.2360229,149.055511
707,PropertyListing,2015655384,Agency,30898,Upside - NSW & ACT,"$385,000","['BuiltInWardrobes', 'Heating', 'Dishwasher', 'Shed', 'FullyFenced', 'GardenCourtyard']",Villa,1.0,2.0,1,48,55,Burkitt Street,Belconnen,Canberra,PAGE,2614,-35.236042,149.055984
708,PropertyListing,2015615733,Agency,30898,Upside - NSW & ACT,"$385,000","['BuiltInWardrobes', 'Gas', 'Shed', 'GardenCourtyard']",Townhouse,1.0,2.0,1,17,55,Burkitt Street,Belconnen,Canberra,PAGE,2614,-35.2367439,149.055008
709,PropertyListing,2015666238,Agency,30898,Upside - NSW & ACT,"$365,000","['AirConditioning', 'BuiltInWardrobes', 'Gas', 'Shed', 'FullyFenced', 'SolarPanels', 'GardenCourtyard']",Villa,1.0,2.0,1,47,55,Burkitt Street,Belconnen,Canberra,PAGE,2614,-35.236042,149.055984
710,PropertyListing,2016003336,Agency,20068,McGrath Dickson,"$545,000",[],House,2.0,3.0,1,,6,Halifax Close,Gungahlin,Canberra,PALMERSTON,2913,-35.19317,149.118454
711,PropertyListing,2015919762,Agency,20068,McGrath Dickson,"Over $425,000","['BuiltInWardrobes', 'CableOrSatellite', 'SecureParking', 'NorthFacing', 'Bath', 'Heating']",Townhouse,1.0,2.0,1,1,83,Mainwaring Rich Circuit,Gungahlin,Canberra,PALMERSTON,2913,-35.1928635,149.12294
712,PropertyListing,2016039730,Agency,17080,McGrath Estate Agents,"$888,000+","['AirConditioning', 'BuiltInWardrobes', 'Gas', 'SecureParking', 'AlarmSystem', 'Heating', 'Dishwasher']",House,2.0,4.0,2,,21,Brinkley Circuit,Gungahlin,Canberra,PALMERSTON,2913,-35.1931839,149.112915
713,PropertyListing,2016040087,Agency,21086,Luton Properties - Gungahlin,"$779,000+","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'NorthFacing']",House,2.0,4.0,2,,32,Bimberi Crescent,Gungahlin,Canberra,PALMERSTON,2913,-35.19705,149.111954
714,PropertyListing,2015992623,Agency,27223,inStyle Estate Agents,"$585,000+","['BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'GroundFloor', 'Heating', 'Dishwasher']",Terrace,2.0,4.0,2,,53,Domain Street,Gungahlin,Canberra,PALMERSTON,2913,-35.19012,149.123276
715,PropertyListing,2016007850,Agency,17080,McGrath Estate Agents,"$449,000+","['BuiltInWardrobes', 'Ensuite', 'SecureParking', 'Bath']",House,2.0,3.0,1,30,7,Elvire Place,Gungahlin,Canberra,PALMERSTON,2913,-35.19594,149.121109
716,PropertyListing,2015895567,Agency,14060,Hodgkinson Real Estate ,"Offers Above $445,000","['Gas', 'SecureParking', 'Heating']",Townhouse,1.0,3.0,1,1,5,Weddin Circuit,Gungahlin,Canberra,PALMERSTON,2913,-35.19785,149.125717
717,PropertyListing,2015980141,Agency,17473,Ray White Canberra,"$440,000+","['AirConditioning', 'BuiltInWardrobes', 'Floorboards', 'SecureParking', 'Study']",Townhouse,1.0,3.0,1,16,3,Elvire Place,Gungahlin,Canberra,PALMERSTON,2913,-35.19631,149.121582
718,PropertyListing,2016036604,Agency,14109,LJ Hooker Gungahlin,"$449,000+","['BuiltInWardrobes', 'Gas', 'PetsAllowed', 'SecureParking', 'Heating']",Townhouse,1.0,3.0,1,6,30,Mainwaring Rich Circuit,Gungahlin,Canberra,PALMERSTON,2913,-35.1936722,149.12294
719,PropertyListing,2015791883,Agency,14099,LJ Hooker Belconnen,Auction,"['SwimmingPool', 'Heating']",House,3.0,5.0,3,,29,Feathertop Street,Gungahlin,Canberra,PALMERSTON,2913,-35.19704,149.113373
720,Project,2015880094,Agency,26580,Independent Property Group,"Offers Above $1,450,000","['Ensuite', 'Floorboards', 'SecureParking', 'SwimmingPool', 'Heating', 'DoubleGlazedWindows']",NewApartments,3.0,3.0,4,,44,Constitution Avenue,Inner South,Canberra,PARKES,2600,-35.2883759,149.13829
721,Project,2015880194,Agency,26580,Independent Property Group,"$1,180,000 - $1,400,000","['Floorboards', 'SecureParking', 'SwimmingPool', 'Gym', 'Heating', 'DoubleGlazedWindows']",NewApartments,2.0,3.0,2,,44,Constitution Avenue,Inner South,Canberra,PARKES,2600,-35.2883759,149.13829
722,Project,2015880091,Agency,26580,Independent Property Group,"$640,000 - $850,000","['AirConditioning', 'Ensuite', 'Floorboards', 'SecureParking', 'SwimmingPool', 'Heating', 'DoubleGlazedWindows']",NewApartments,2.0,2.0,2,,44,Constitution Avenue,Inner South,Canberra,PARKES,2600,-35.2883759,149.13829
723,Project,2015880096,Agency,26580,Independent Property Group,"$350,000 - $620,000","['Floorboards', 'SecureParking', 'SwimmingPool', 'Heating', 'Study', 'DoubleGlazedWindows']",NewApartments,1.0,1.0,1,,44,Constitution Avenue,Inner South,Canberra,PARKES,2600,-35.2883759,149.13829
724,PropertyListing,2015995107,Agency,26580,Independent Property Group,"Offers Above $1,450,000","['Ensuite', 'Floorboards', 'SecureParking', 'SwimmingPool', 'Heating', 'DoubleGlazedWindows']",NewApartments,3.0,3.0,4,,44,Constitution Avenue,Inner South,Canberra,PARKES,2600,-35.2883759,149.13829
725,PropertyListing,2015999661,Agency,26580,Independent Property Group,"$1,180,000 - $1,400,000","['Floorboards', 'SecureParking', 'SwimmingPool', 'Gym', 'Intercom', 'Heating', 'DoubleGlazedWindows']",NewApartments,2.0,3.0,2,,44,Constitution Avenue,Inner South,Canberra,PARKES,2600,-35.2883759,149.13829
726,PropertyListing,2015999664,Agency,26580,Independent Property Group,"$640,000 - $850,000","['AirConditioning', 'Ensuite', 'Floorboards', 'SecureParking', 'SwimmingPool', 'Heating', 'DoubleGlazedWindows']",NewApartments,2.0,2.0,2,,44,Constitution Avenue,Inner South,Canberra,PARKES,2600,-35.2883759,149.13829
727,PropertyListing,2015999662,Agency,26580,Independent Property Group,"$350,000 - $620,000","['Floorboards', 'SecureParking', 'SwimmingPool', 'Heating', 'Study', 'DoubleGlazedWindows']",NewApartments,1.0,1.0,1,,44,Constitution Avenue,Inner South,Canberra,PARKES,2600,-35.2883759,149.13829
728,PropertyListing,2015993137,Agency,21939,Independent Woden,"$1,395,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Floorboards', 'Gas', 'InternalLaundry', 'PetsAllowed', 'SecureParking', 'GroundFloor', 'NorthFacing', 'AlarmSystem', 'BroadbandInternetAccess', 'Bath', 'Dishwasher', 'Study', 'RainwaterStorageTank']",Duplex,3.0,4.0,2,,1A,Sheehan Street,Woden Valley,Canberra,PEARCE,2607,-35.3609047,149.077255
729,PropertyListing,2016021223,Agency,31430,Hayman Partners,"$1,200,000 +","['AirConditioning', 'BuiltInWardrobes', 'Gas', 'SecureParking', 'NorthFacing', 'Heating', 'Shed']",House,2.0,4.0,2,,8,McLaren Crescent,Woden Valley,Canberra,PEARCE,2607,-35.3619537,149.0767
730,PropertyListing,2015993348,Agency,19011,McGrath Woden Property Management,Price on request,"['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'InternalLaundry', 'SecureParking']",Townhouse,2.0,3.0,2,1,40,Marr Street,Woden Valley,Canberra,PEARCE,2607,-35.3626747,149.087616
731,PropertyListing,2016039837,Agency,8032,LJ Hooker Manuka,"Auction February 22nd, On site at 10am","['BuiltInWardrobes', 'Ensuite', 'Floorboards', 'Gas', 'InternalLaundry', 'SecureParking', 'Heating', 'BalconyDeck']",House,4.0,5.0,3,,39,Parkhill Street,Woden Valley,Canberra,PEARCE,2607,-35.3662033,149.0792
732,PropertyListing,2015899621,Agency,31948,Hive Property (ACT) Pty Ltd,Offers Invited,"['AirConditioning', 'Ensuite', 'Floorboards', 'SecureParking', 'GroundFloor', 'Study']",House,2.0,4.0,2,,95B,MacFarland Crescent,Woden Valley,Canberra,PEARCE,2607,-35.36231,149.079559
733,PropertyListing,2015868274,Agency,21939,Independent Woden,"$1,195,000","['BuiltInWardrobes', 'Ensuite', 'Floorboards', 'Gas', 'SecureParking', 'AlarmSystem', 'Intercom', 'Bath', 'Heating', 'RainwaterStorageTank']",Duplex,3.0,4.0,2,1,6,Gepp Place,Woden Valley,Canberra,PEARCE,2607,-35.3682861,149.083481
734,PropertyListing,2016021685,Agency,20068,McGrath Dickson,Contact Agent,"['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'SwimmingPool', 'Heating']",Townhouse,2.0,3.0,2,15,47,Pethebridge Street,Woden Valley,Canberra,PEARCE,2607,-35.3637428,149.087021
735,PropertyListing,2015738910,Agency,24041,One Agency Scott Crossman,Contact Agent,"['Gas', 'Heating', 'Dishwasher', 'Study']",Townhouse,2.0,4.0,2,,4B,Cumberlege Crescent,Woden Valley,Canberra,PEARCE,2607,-35.3607254,149.079025
736,PropertyListing,2014886023,Agency,19011,McGrath Woden Property Management,Price on request,"['BuiltInWardrobes', 'SecureParking', 'Dishwasher']",House,1.0,6.0,2,,56,Pethebridge Street,Woden Valley,Canberra,PEARCE,2607,-35.3641968,149.086838
737,PropertyListing,2015258291,Agency,31430,Hayman Partners,"$569,000+",['SecureParking'],House,1.0,3.0,1,22,26,Marr Street,Woden Valley,Canberra,PEARCE,2607,-35.3611,149.087372
738,Project,2015179567,Agency,26580,Independent Property Group,"$665,000 - $730,000","['BuiltInWardrobes', 'Ensuite', 'Gas', 'SwimmingPool', 'NorthFacing', 'Gym', 'Heating', 'Dishwasher', 'DoubleGlazedWindows']",NewApartments,2.0,3.0,0,,11,Irving Street,Woden Valley,Canberra,PHILLIP,2606,-35.3383255,149.085724
739,Project,2015217127,Agency,26580,Independent Property Group,"$469,000 - $535,000","['BuiltInWardrobes', 'Ensuite', 'Floorboards', 'Gas', 'SwimmingPool', 'NorthFacing', 'Gym', 'Heating', 'Dishwasher', 'DoubleGlazedWindows']",NewApartments,2.0,2.0,0,,11,Irving Street,Woden Valley,Canberra,PHILLIP,2606,-35.3383255,149.085724
740,Project,2015179692,Agency,26580,Independent Property Group,"$419,000 - $480,000","['BuiltInWardrobes', 'Ensuite', 'Floorboards', 'Gas', 'SwimmingPool', 'Gym', 'Heating', 'Dishwasher', 'Study', 'DoubleGlazedWindows']",NewApartments,2.0,2.0,0,,11,Irving Street,Woden Valley,Canberra,PHILLIP,2606,-35.3383255,149.085724
741,Project,2015216899,Agency,26580,Independent Property Group,"$369,000 - $425,000","['BuiltInWardrobes', 'Floorboards', 'Gas', 'SwimmingPool', 'Gym', 'Heating', 'Dishwasher', 'Study', 'DoubleGlazedWindows']",NewApartments,1.0,1.0,0,,11,Irving Street,Woden Valley,Canberra,PHILLIP,2606,-35.3383255,149.085724
742,PropertyListing,2015891317,Agency,21939,Independent Woden,By Negotiation,"['Ensuite', 'SecureParking', 'SwimmingPool', 'NorthFacing', 'Gym', 'Heating']",ApartmentUnitFlat,2.0,2.0,2,56,15,Irving Street,Woden Valley,Canberra,PHILLIP,2606,-35.3397026,149.083542
743,PropertyListing,2016036655,Agency,26532,BORIS.,"$559,000+","['AirConditioning', 'BuiltInWardrobes', 'Floorboards', 'Gas', 'SecureParking']",ApartmentUnitFlat,2.0,2.0,2,45,135,Easty Street,Woden Valley,Canberra,PHILLIP,2606,-35.34801,149.091751
744,PropertyListing,2015887947,Agency,29918,Canberra Property Partners,"$415,000+","['AirConditioning', 'SecureParking', 'SwimmingPool', 'NorthFacing', 'Gym', 'Intercom', 'Heating', 'Dishwasher', 'Shed']",ApartmentUnitFlat,1.0,1.0,1,256,15,Bowes Street,Woden Valley,Canberra,PHILLIP,2606,-35.34413,149.086868
745,PropertyListing,2015872624,Agency,20010,Peter Blackshaw Real Estate Manuka,"$340,000",['AirConditioning'],ApartmentUnitFlat,1.0,1.0,1,89,98,Corinna Street,Woden Valley,Canberra,PHILLIP,2606,-35.348053,149.088654
746,PropertyListing,2016040585,Agency,21655,Independent Inner North & City,"$625,000","['AirConditioning', 'Ensuite', 'Floorboards', 'PetsAllowed', 'SwimmingPool', 'Gym', 'Study', 'DoubleGlazedWindows']",ApartmentUnitFlat,2.0,2.0,2,5,15,Irving Street,Woden Valley,Canberra,PHILLIP,2606,-35.33725,149.086212
747,PropertyListing,2016009001,Agency,28119,Belle Property Kingston,UNDER OFFER,"['AirConditioning', 'Ensuite', 'SwimmingPool', 'Furnished', 'NorthFacing']",ApartmentUnitFlat,2.0,2.0,1,167,116,Easty Street,Woden Valley,Canberra,PHILLIP,2606,-35.3465462,149.090668
748,PropertyListing,2015940383,Agency,16565,McIntyre Property,"$410,000+","['BuiltInWardrobes', 'Gas', 'SecureParking', 'SwimmingPool', 'Gym']",ApartmentUnitFlat,1.0,2.0,2,126,121,Easty Street,Woden Valley,Canberra,PHILLIP,2606,-35.34653,149.091171
749,PropertyListing,2016040268,Agency,21939,Independent Woden,"Offers over $379,000","['AirConditioning', 'BuiltInWardrobes', 'SwimmingPool', 'Heating']",ApartmentUnitFlat,1.0,2.0,1,116,116,Easty Street,Woden Valley,Canberra,PHILLIP,2606,-35.3465462,149.090668
750,PropertyListing,2015942939,Agency,14516,Luton Properties Woden,"$340,000","['AirConditioning', 'BuiltInWardrobes', 'GroundFloor', 'Dishwasher']",ApartmentUnitFlat,1.0,1.0,1,56,1,Surprize  Place,Woden Valley,Canberra,PHILLIP,2606,-35.3475266,149.090866
751,PropertyListing,2016024406,Agency,20010,Peter Blackshaw Real Estate Manuka,Auction,"['Ensuite', 'Gas', 'SecureParking', 'SwimmingPool', 'GroundFloor', 'Heating', 'Dishwasher', 'Study']",House,3.0,5.0,3,,78,Mugga Way,Inner South,Canberra,RED HILL,2603,-35.3374023,149.12178
752,PropertyListing,2015959913,Agency,8032,LJ Hooker Manuka,"$1,295,000+","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Floorboards', 'SecureParking', 'GroundFloor', 'Bath', 'Heating']",House,2.0,4.0,4,,10,Astrolabe Street,Inner South,Canberra,RED HILL,2603,-35.3374062,149.1317
753,PropertyListing,2016009162,Agency,28119,Belle Property Kingston,"$990,000 plus","['Gas', 'SecureParking', 'Heating']",SemiDetached,1.0,3.0,1,,110,Monaro Crescent,Inner South,Canberra,RED HILL,2603,-35.3355865,149.130966
754,PropertyListing,2015808742,Agency,30287,Peter Blackshaw City & Inner North,"$2,500,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'NorthFacing', 'Heating']",Villa,3.0,4.0,6,1,258,La Perouse Street,Inner South,Canberra,RED HILL,2603,-35.3372269,149.12294
755,PropertyListing,2015808743,Agency,30287,Peter Blackshaw City & Inner North,"$2,450,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'Bath']",Villa,3.0,4.0,3,2,258,La Perouse Street,Inner South,Canberra,RED HILL,2603,-35.3372269,149.12294
756,PropertyListing,2016039322,Agency,23514,Maureen Dwyer Property Consultant,"$1,890,000","['Gas', 'SecureParking', 'AlarmSystem', 'SeparateDiningRoom', 'Heating', 'Dishwasher', 'Study']",House,2.0,5.0,2,,5,Borrowdale Street,Inner South,Canberra,RED HILL,2603,-35.3407936,149.127472
757,PropertyListing,2014341527,Agency,13898,Berkely Residential,"Offers Above $1,250,000","['AirConditioning', 'Ensuite', 'Floorboards', 'SecureParking', 'NorthFacing', 'AlarmSystem', 'Intercom', 'BroadbandInternetAccess', 'Heating', 'Dishwasher', 'DoubleGlazedWindows']",Townhouse,3.0,3.0,4,,4,Endeavour Street,Inner South,Canberra,RED HILL,2603,-35.3433838,149.13147
758,PropertyListing,2014960979,Agency,20010,Peter Blackshaw Real Estate Manuka,By Negotiation,"['SecureParking', 'SwimmingPool', 'Heating', 'Study']",House,3.0,5.0,2,,6,Wickham Crescent,Inner South,Canberra,RED HILL,2603,-35.3254547,149.123169
759,PropertyListing,2015682897,Agency,28119,Belle Property Kingston,"$3,990,000","['Gas', 'SecureParking', 'SwimmingPool', 'AlarmSystem', 'Bath', 'Heating', 'Study', 'FullyFenced']",House,4.0,6.0,3,,1,Wickham Crescent,Inner South,Canberra,RED HILL,2603,-35.32466,149.1238
760,PropertyListing,2015774193,Agency,20010,Peter Blackshaw Real Estate Manuka,"$2,850,000","['BuiltInWardrobes', 'Gas', 'SecureParking', 'SwimmingPool', 'Heating', 'Study']",House,2.0,4.0,2,,27,Fishburn Street,Inner South,Canberra,RED HILL,2603,-35.3368,149.125015
761,Project,2015301552,Agency,29298,GEOCON,By Negotiation,"['BuiltInWardrobes', 'Ensuite', 'Floorboards', 'SecureParking', 'SwimmingPool', 'Bath', 'Heating', 'DoubleGlazedWindows']",NewApartments,2.0,3.0,2,,,,Inner North,Canberra,REID,2612,-35.2833328,149.141663
762,Project,2015301558,Agency,29298,GEOCON,"$1,305,900 - $1,315,900","['BuiltInWardrobes', 'Ensuite', 'Floorboards', 'SecureParking', 'SwimmingPool', 'Heating', 'Study', 'DoubleGlazedWindows']",NewApartments,2.0,3.0,2,,,,Inner North,Canberra,REID,2612,-35.2833328,149.141663
763,Project,2015301546,Agency,29298,GEOCON,"$1,105,900 - $1,125,900","['BuiltInWardrobes', 'Ensuite', 'Floorboards', 'SecureParking', 'SwimmingPool', 'Heating', 'DoubleGlazedWindows']",NewApartments,2.0,3.0,2,,,,Inner North,Canberra,REID,2612,-35.2833328,149.141663
764,Project,2015301551,Agency,29298,GEOCON,"$905,900","['BuiltInWardrobes', 'Ensuite', 'Floorboards', 'SecureParking', 'SwimmingPool', 'Heating', 'DoubleGlazedWindows']",NewApartments,2.0,2.0,2,,,,Inner North,Canberra,REID,2612,-35.2833328,149.141663
765,PropertyListing,2015885929,Agency,30617,Block Real Estate,"Offers Above $490,000","['AirConditioning', 'BuiltInWardrobes', 'SecureParking', 'SwimmingPool', 'Furnished', 'Intercom', 'Dishwasher', 'Study', 'DoubleGlazedWindows']",ApartmentUnitFlat,1.0,1.0,1,,U49 'Metropol',Cooyong Street,Inner North,Canberra,REID,2612,-35.2799,149.135849
766,PropertyListing,2016032989,Agency,23174,Independent Queanbeyan,"Offers over $395,000","['SwimmingPool', 'Furnished', 'DoubleGlazedWindows']",ApartmentUnitFlat,1.0,1.0,1,281,0,Cooyong Street,Inner North,Canberra,REID,2612,-35.2799,149.135849
767,PropertyListing,2016037545,Agency,21939,Independent Woden,"$659,000","['AirConditioning', 'BuiltInWardrobes', 'CableOrSatellite', 'Ensuite', 'Gas', 'InternalLaundry', 'PetsAllowed', 'SecureParking', 'Furnished', 'Intercom', 'BroadbandInternetAccess', 'Heating', 'Dishwasher', 'DoubleGlazedWindows', 'EnergyEfficientAppliances', 'WallCeilingInsulation']",ApartmentUnitFlat,2.0,2.0,1,19,43,Constitution Avenue,Inner North,Canberra,REID,2612,-35.28769,149.139038
768,PropertyListing,2016042685,Agency,17473,Ray White Canberra,AUCTION,"['BuiltInWardrobes', 'Ensuite', 'SecureParking', 'NorthFacing']",ApartmentUnitFlat,2.0,3.0,1,71,1,Kogarah Lane,Inner North,Canberra,REID,2612,-35.2793579,149.136749
769,PropertyListing,2016009048,Agency,20010,Peter Blackshaw Real Estate Manuka,By Negotiation,"['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SwimmingPool', 'Heating', 'TennisCourt']",ApartmentUnitFlat,2.0,2.0,2,46,14,Boolee Street,Inner North,Canberra,REID,2612,-35.2817039,149.137863
770,PropertyListing,2015899404,Agency,14109,LJ Hooker Gungahlin,"$379,000+","['Heating', 'DoubleGlazedWindows']",ApartmentUnitFlat,1.0,1.0,1,151,Metropol,Cooyong Street,Inner North,Canberra,REID,2612,-35.2799,149.135849
771,PropertyListing,2015683243,Agency,14064,Homefinders Real Estate,By Negotiation,"['SecureParking', 'Heating', 'Dishwasher']",House,2.0,3.0,1,,36,Amaroo Street,Inner North,Canberra,REID,2612,-35.2849426,149.138641
772,PropertyListing,2015452655,Agency,11161,Independent Belconnen,"Offers Above $735,000","['Ensuite', 'SecureParking', 'Intercom', 'Heating', 'DoubleGlazedWindows']",ApartmentUnitFlat,2.0,2.0,2,,U711 TRYST,Cooyong Street,Inner North,Canberra,REID,2612,-35.2799,149.135849
773,PropertyListing,2015615995,Agency,11161,Independent Belconnen,"$649,000","['Ensuite', 'SecureParking', 'SwimmingPool', 'Intercom', 'Heating', 'DoubleGlazedWindows']",ApartmentUnitFlat,2.0,2.0,2,,U722 METROPOL,Cooyong Street,Inner North,Canberra,REID,2612,-35.2799,149.135849
774,PropertyListing,2016071679,Agency,22060,Independent Tuggeranong,"Offers over $595,000","['BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'Bath', 'Heating', 'Dishwasher']",House,2.0,3.0,2,,40,Longman Street,Tuggeranong,Canberra,RICHARDSON,2905,-35.41846,149.115051
775,PropertyListing,2016007118,Agency,22060,Independent Tuggeranong,"Offers over $649,000","['BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'Bath', 'Heating', 'Dishwasher']",House,2.0,4.0,4,,43,Fullerton Crescent,Tuggeranong,Canberra,RICHARDSON,2905,-35.4328232,149.1228
776,PropertyListing,2015311857,Agency,18793,Peter Blackshaw Tuggeranong,"$570,000+","['AirConditioning', 'Gas', 'Dishwasher', 'Shed']",House,2.0,3.0,2,,56,Fullerton Crescent,Tuggeranong,Canberra,RICHARDSON,2905,-35.4318542,149.123215
777,PropertyListing,2016092661,Agency,10312,Luton Properties Tuggeranong CRE,"$519,000+","['BuiltInWardrobes', 'Gas', 'Bath', 'Dishwasher']",House,1.0,3.0,2,,8,Vidal Street,Tuggeranong,Canberra,RICHARDSON,2905,-35.4320755,149.120575
778,PropertyListing,2015994932,Agency,27223,inStyle Estate Agents,By Negotiation,"['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'AlarmSystem', 'Intercom', 'Heating', 'DoubleGlazedWindows']",SemiDetached,2.0,4.0,2,,32,Carbeen Street,Weston Creek,Canberra,RIVETT,2611,-35.3438339,149.043091
779,PropertyListing,2016044670,Agency,15436,LJ Hooker Weston Creek,"$779,000+","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Floorboards', 'Gas', 'SecureParking', 'NorthFacing', 'Bath', 'Heating', 'Dishwasher', 'Study', 'FullyFenced', 'BalconyDeck']",House,2.0,4.0,2,,283,Hindmarsh Drive,Weston Creek,Canberra,RIVETT,2611,-35.34287,149.034882
780,PropertyListing,2015456148,Agency,30102,Red Brick Properties,"Offers Above $690,000","['AirConditioning', 'BuiltInWardrobes', 'SecureParking', 'Heating', 'Dishwasher', 'DoubleGlazedWindows']",Duplex,2.0,3.0,2,,84A,Streeton Drive,Weston Creek,Canberra,RIVETT,2611,-35.3488731,149.043091
781,PropertyListing,2016057950,Agency,31430,Hayman Partners,"$499,000","['BuiltInWardrobes', 'Gas', 'NorthFacing', 'Heating', 'Dishwasher']",House,1.0,3.0,2,,43,Goodenia Street,Weston Creek,Canberra,RIVETT,2611,-35.3497047,149.036118
782,PropertyListing,2015910384,Agency,27748,Harcourts Belconnen,"$640,000 +","['BuiltInWardrobes', 'Floorboards', 'Gas', 'SecureParking', 'AlarmSystem', 'Heating', 'Study', 'SolarPanels']",House,1.0,5.0,2,,2,Wirraway Crescent,Belconnen,Canberra,SCULLIN,2614,-35.2311935,149.034882
783,PropertyListing,2015852240,Agency,17473,Ray White Canberra,"$550,000 Both Units","['AirConditioning', 'BuiltInWardrobes', 'Bath']",Duplex,1.0,2.0,1,1,12,Wirraway Crescent,Belconnen,Canberra,SCULLIN,2614,-35.2314758,149.036
784,PropertyListing,2015852243,Agency,17473,Ray White Canberra,"$550,000 Both Units",['BuiltInWardrobes'],Duplex,1.0,1.0,1,2,12,Wirraway Crescent,Belconnen,Canberra,SCULLIN,2614,-35.2314224,149.036133
785,PropertyListing,2015856106,Agency,21655,Independent Inner North & City,"$359,900","['BuiltInWardrobes', 'Ensuite', 'GroundFloor', 'Heating', 'Dishwasher']",ApartmentUnitFlat,2.0,2.0,1,5,2,Adair Street,Belconnen,Canberra,SCULLIN,2614,-35.2347336,149.039185
786,PropertyListing,2015213314,Agency,21656,Independent Gungahlin,"$718,800","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'AlarmSystem', 'Intercom', 'BroadbandInternetAccess', 'Heating']",Duplex,3.0,4.0,2,,7,Kauper Street,Belconnen,Canberra,SCULLIN,2614,-35.2387352,149.0334
787,PropertyListing,2015387381,Agency,14516,Luton Properties Woden,"$665,000","['Ensuite', 'NorthFacing', 'Heating']",House,2.0,3.0,2,,10,Ulm  Street,Belconnen,Canberra,SCULLIN,2614,-35.2321358,149.035736
788,PropertyListing,2015637109,Agency,10310,Luton Properties - Manuka,"$659,000+","['Ensuite', 'NorthFacing', 'Heating']",House,2.0,3.0,2,,10,Ulm  Street,Belconnen,Canberra,SCULLIN,2614,-35.2321358,149.035736
789,PropertyListing,2014590193,Agency,18604,PRDnationwide Canberra,"$649,000+","['AirConditioning', 'BuiltInWardrobes', 'Floorboards', 'SecureParking']",House,2.0,3.0,2,,10,Ulm St,Belconnen,Canberra,SCULLIN,2614,-35.2321358,149.035736
790,PropertyListing,2015179110,Agency,11161,Independent Belconnen,"$239,950","['BuiltInWardrobes', 'Dishwasher']",ApartmentUnitFlat,1.0,2.0,1,8C,124,Ross Smith Crescent,Belconnen,Canberra,SCULLIN,2614,-35.233078,149.041565
791,PropertyListing,2016092375,Agency,31710,Sale by Home Owner ,"$220,000+","['AirConditioning', 'Bath']",ApartmentUnitFlat,1.0,1.0,1,4,21,mcginness st,Belconnen,Canberra,SCULLIN,2614,-35.23415,149.042465
792,PropertyListing,2016005962,Agency,13922,Cream Residential,"$700,000","['AirConditioning', 'Gas', 'SecureParking', 'Heating', 'Dishwasher']",House,1.0,4.0,1,,27,Boote Street,Belconnen,Canberra,SPENCE,2615,-35.1966324,149.069
793,PropertyListing,2016042929,Agency,14174,Laurrie Scheele,Contact Agent,['Study'],House,1.0,3.0,2,,8,Horan Place,Belconnen,Canberra,SPENCE,2615,-35.19773,149.062759
794,PropertyListing,2016092812,Agency,20150,Morrissey Property Pty Ltd,"Offers Above $515,000","['AirConditioning', 'SecureParking', 'Heating', 'Dishwasher']",Townhouse,2.0,3.0,1,1,6,Clark Close,Belconnen,Canberra,SPENCE,2615,-35.1939278,149.063431
795,PropertyListing,2015847834,Agency,15357,Civium Property Group,Auction,"['Floorboards', 'SecureParking', 'Bath', 'Heating']",Townhouse,1.0,2.0,1,26,32,Bunbury Street,Weston Creek,Canberra,STIRLING,2611,-35.3456535,149.051682
796,PropertyListing,2016040417,Agency,15984,Maria Selleck Properties,By Negotiation,"['BuiltInWardrobes', 'CableOrSatellite', 'Ensuite', 'Gas', 'SecureParking', 'Heating', 'Dishwasher', 'Shed']",House,2.0,4.0,2,,8,Griver Place,Weston Creek,Canberra,STIRLING,2611,-35.349,149.05
